5fb2253d-563b-4855-b342-670a896edfb1	a5c22403-2821-4721-b826-8f5b1aa9881b	7ee1484f-96ba-4e01-ab74-f0510c3265eb	0.95
2fc4bc86-3d92-4c8d-a232-2b4d40b59c62	a5c22403-2821-4721-b826-8f5b1aa9881b	ad0b401c-29bd-418e-b7eb-03cb17021763	1
8dc3e611-8b10-4366-9e78-3daa95bd8a88	a5c22403-2821-4721-b826-8f5b1aa9881b	0f4c31a3-eaee-4314-801b-42fbf0d03bde	1
\.


